image_id,object_size,brightness,contrast,num_objects,detected_prob_baseline,detected_baseline_adj
35,0.12457921344554526,0.7827767564468737,0.5906620885093383,3,0.2805238133787664,0
36,0.21100332015818626,0.20004226154583746,1.1672448286332395,1,0.5560644011305456,1
37,0.3581887554246956,0.9631366430773778,0.7833976945705938,1,0.8436284791916612,1
38,0.6522422663601021,0.8513670136437306,1.14009039658617,0,0.9555980181064709,1
39,0.16226602605678067,0.9231853572714284,1.1076235758839388,0,0.8158892783500958,1
40,0.0694242954698856,0.21251463624594732,0.6534568321081621,0,0.36894609407997525,0
41,0.076848080809821,0.9470870366285915,0.7067466457402392,2,0.6906375054024111,1
42,0.1744335165862888,0.8478308229504838,1.1216295780432135,2,0.666278647407346,1
43,0.5434537469656785,0.8697753143669589,0.6282299473037741,3,0.6260301037051864,1
44,0.061653913446673224,0.27462990777757484,0.7651808751303228,0,0.4339929014147268,0
45,0.23568650663126414,0.7910224231348781,1.3352455477380025,0,0.8369376860799457,1
46,0.31329412667520323,0.9679333517136728,0.8270915060016386,3,0.30985545639596973,0
47,0.15258331470398612,0.7428378731345286,0.9880601562696629,0,0.8074871405410601,1
48,0.38688633601837824,0.6564491236996852,1.4411403351458403,1,0.8699180527305918,1
49,0.4845897602554896,0.9565037421991975,0.7271490888369463,2,0.7419019726381229,1
50,0.09593877797328496,0.5543496973875488,0.8896260173580104,0,0.5341071826665308,1
51,0.3662241584833629,0.6794348530483829,1.1064577755435456,0,0.8631847455095314,1
52,0.29837284269070247,0.581070634795493,1.255338929503972,0,0.8630866721921907,1
53,0.2237663665214278,0.9462769770882393,1.401653386712705,0,0.8091741325755794,1
54,0.1642916485213648,0.26086778141240585,1.4154729875735153,1,0.6949035198525786,1
55,0.46138582746288664,0.6008957606602785,1.276640074372623,0,0.8964242215046015,1
56,0.09832146075036968,0.7495619531083506,0.7283308365933104,1,0.5227179744118815,1
57,0.179247512983417,0.8335252307377896,0.5248093300425658,2,0.3987607650293811,0
58,0.34301873259799726,0.6664149179553092,0.8837739303556238,1,0.684564052781,1
59,0.2746698380360602,0.9271341952971632,0.6415488509878233,3,0.33785691995721123,0
60,0.4432945779277498,0.9535931575070975,1.210387647438298,1,0.8642432651982431,1
61,0.13272443189522465,0.2514553785548668,1.161130586825717,2,0.4605084948762974,0
62,0.4006430877209991,0.5218964316330995,0.5439716416214548,2,0.6564150834086038,1
63,0.32259603850098684,0.21876721737692356,1.336593779130951,2,0.5712639946951394,1
64,0.2923618255131976,0.46353332589955437,0.7487432662911823,1,0.6414810328201607,1
65,0.11357697325263676,0.6294945743764817,0.9322270754910422,3,0.2996665361080493,0
66,0.34155895722546276,0.928635944407959,1.1679337354557424,0,0.8123809393541963,1
67,0.16999587395941756,0.8772434579723223,0.9294187868522533,0,0.7322857994389724,1
68,0.8014732049023443,0.3019997813375886,0.9412878027999434,1,0.911585418616624,1
69,0.13177062408757453,0.2744242997927166,0.5656279953357404,1,0.4820773282895588,1
70,0.12549965919150205,0.6714138710053337,0.9014435492600038,1,0.6328119582396048,1
71,0.3370138954716539,0.6256943779670261,1.2648478932199834,2,0.42496133638479905,0
72,0.03439862200520179,0.4131021131440191,1.4151763371865977,0,0.7048012144293754,1
73,0.15937752033309405,0.9195624676430683,0.9134971370633718,1,0.5169622803332347,1
74,0.2615158445906097,0.9418931275692428,0.9235858268790789,2,0.47346139586799246,0
75,0.2491194021961276,0.5220891506721301,1.2026271063236522,3,0.296969855626706,0
76,0.0685869246308145,0.9122420456908162,1.4427720011052765,1,0.6304059270440701,1
77,0.45950640724990544,0.5071591154103781,0.7670609402393602,1,0.783757712807852,1
78,0.5414781386117564,0.7894534654637602,0.9401442065379368,2,0.762502906252401,1
79,0.26059606181093153,0.5807537740381794,1.295973243552301,0,0.7137362973073536,1
80,0.06753590748378506,0.2980665252057464,1.1096935693740386,2,0.2939874146112903,0
81,0.04676883497272682,0.9423473609896174,0.6105863439639547,1,0.6190139871489987,1
82,0.12713147658095109,0.5632772747020294,1.1277327355622657,1,0.678055763015132,1
83,0.3265987258278122,0.787589632257923,0.6867462845973269,1,0.706369852608523,1
84,0.11912486541113898,0.4937390515450337,1.010215934078404,1,0.4072673910082489,0
85,0.10776704550146234,0.21510470286098773,1.0291032676604384,2,0.2982935333523067,0
86,0.32460102630740867,0.28042428695346877,1.376203362224985,1,0.8742939217687655,1
87,0.21935449118475614,0.5969755835919395,0.9624942740124381,2,0.36107885604914297,0
88,0.30479223202169464,0.75197148570109,0.7794424222358942,1,0.726187908522759,1
89,0.403730071467841,0.46778826126342327,0.7309663482160316,1,0.8475948956464769,1
90,0.18412892169781056,0.7563907673421204,1.3742518766843361,1,0.6964924802572954,1
91,0.23447365948588197,0.758908471545565,0.6710108544182284,1,0.8100884386160437,1
92,0.175068748991844,0.7631487258622647,0.9258685608831437,1,0.5622510490249967,1
93,0.2673316734797696,0.5940174832164067,0.687173114926947,1,0.3643440463602055,0
94,0.238699744225137,0.9319089200972033,1.2733040401143754,1,0.7199158648908791,1
95,0.32579561073076047,0.5913572143844925,0.974372639974619,1,0.6046225008984065,1
96,0.4434878606676832,0.5602121547973106,0.851143690556812,2,0.40776803826372915,0
97,0.3855671372233749,0.3595046552085016,0.8610996406264668,1,0.5927821488698192,1
98,0.09615258168656671,0.44612406988506925,1.3522142067229794,2,0.587344831471969,1
99,0.2089847738799713,0.2338675940146427,1.0537739542944382,0,0.5863901261945947,1
100,0.16619623428044838,0.7068282348929362,1.2178678511312637,1,0.6341302942475964,1
101,0.22721487350505115,0.39882859514167435,1.3970385162506846,1,0.7940505931087284,1
102,0.47592049646427265,0.4433242035883721,1.401741676040642,1,0.724929728721939,1
103,0.11588479103164939,0.8166516173314571,0.8285090543378631,3,0.435846802214989,0
104,0.1718540724955221,0.4617769465291631,1.4524512631463853,0,0.5724886500475022,1
105,0.24093580883068486,0.3937567136105138,0.5248758820146054,0,0.5029192842341335,1
106,0.19658545353951162,0.33524619930696464,0.8768355610161657,1,0.49712802889322094,1
107,0.15450740124203077,0.8198867217455648,1.3957988575088416,4,0.5228170316486601,1
108,0.3024753876496196,0.30376500639202153,0.7746368798169829,0,0.5705623697477905,1
109,0.2628503990216566,0.5630030082002828,0.7730814503213184,0,0.6198507662737012,1
110,0.17838548982713634,0.6055440928617555,0.8026222850818887,2,0.48772514382901544,1
111,0.07140336869412171,0.7499119301485717,1.1123133848469222,1,0.6647861432011063,1
112,0.36804793518398216,0.7066267858663964,0.9383327756143538,0,0.7312431992514257,1
113,0.16500239921085022,0.8485765383561399,1.2267348363533426,1,0.6572893538256305,1
114,0.6463769483914986,0.23580114714099054,1.3949106425646658,0,0.928119980164099,1
115,0.5031230845032987,0.4371525798235178,1.1741993749428605,1,0.652885203275939,1
116,0.40864698504559716,0.4241072950203038,0.7044667201975755,1,0.6824075195198066,1
117,0.3784719386186747,0.3168135244736866,1.4326819023605022,0,0.770959121085041,1
118,0.4808171104256128,0.43134260308515454,0.7644928733474785,1,0.8223774829549712,1
119,0.45015277145501226,0.4478122513143228,0.6498942953281581,0,0.8134950322753075,1
120,0.31485465592718676,0.6175075695419827,0.5899672788609609,0,0.8085167399001469,1
121,0.3458306244455384,0.7309635831410048,1.0633837406661657,2,0.5802129971012439,1
122,0.5386521682270735,0.5048804108894513,0.6137624624806518,1,0.795068820023205,1
123,0.30617217969438143,0.775576185050705,0.6387758841126308,1,0.7514538181731331,1
124,0.14558813424442504,0.468932270863664,0.8000304805954966,1,0.5808972762526161,1
125,0.4518857472364912,0.4322269418518083,0.7816530096844638,1,0.6530344688971481,1
126,0.35993742481792457,0.6329504446856196,1.1042395103321423,0,0.8353568200430913,1
127,0.06190643377169209,0.2189730882446325,1.3167452794726815,0,0.3880717591041941,0
128,0.2328545928203029,0.2638312989072003,1.2613496562028925,0,0.8565979041141246,1
129,0.19208246644942936,0.5343756348692217,0.7624844547164767,2,0.3611175833179156,0
130,0.5199092769591175,0.9543301691134052,0.7453104979859799,4,0.4684899214292994,0
131,0.22019437403991562,0.7772094238747389,1.4657915301069675,4,0.26832670717314616,0
132,0.13772023575141254,0.27050125560044624,0.5082362415919601,1,0.47799884671555487,1
133,0.47197128618272305,0.8770544102246991,1.3797205330602158,1,0.8909784776224379,1
134,0.1588460545173127,0.7858406164865448,0.699728519122405,1,0.5627052601365722,1
135,0.059689475270839516,0.6887572205621226,1.4472843230897678,1,0.3696365312189991,0
136,0.34081565965226834,0.8562343684873419,0.8423072848275197,2,0.549237032755649,1
137,0.30664861826340883,0.5232878781943657,0.9403517738932523,2,0.5931154944523238,1
138,0.2789555071166884,0.37720084068308224,1.2071206139443809,3,0.4357170049507952,0
139,0.3288097857207583,0.6096187112870075,1.0876690514732603,2,0.5988321499836906,1
140,0.40649018963913885,0.639073404474779,0.8179393297068228,1,0.6738150669789528,1
141,0.32345967824352123,0.6306610976079297,1.0538309158678234,3,0.29301144068642093,0
142,0.18134288505174043,0.6520590331840843,1.230706884362886,2,0.6687038990283559,1
143,0.11034442080402906,0.9589639345913448,0.5423349459024921,0,0.5350487158794018,1
144,0.06261134174457317,0.9217964984769851,0.5111993052557041,1,0.517372739036756,1
145,0.3893738659278771,0.9005736292471516,0.9580669390728913,1,0.690643846913221,1
146,0.22081199239815466,0.8411334487269018,0.6318366178035142,1,0.7433977960280745,1
147,0.17057746068742893,0.9547424858122284,1.1643442914647144,2,0.688823274969295,1
148,0.06763603384706811,0.2787957133435226,0.7140524562274342,1,0.353494394642017,0
149,0.20636937130196562,0.41209860915659163,0.932851106795671,1,0.6461856998441826,1
150,0.35879012288277545,0.596044756523668,0.697670936874269,1,0.48113298998569615,1
151,0.316899984774653,0.8772275944987242,1.0484835857491244,1,0.7584061355899153,1
152,0.1365637082251592,0.604132569218186,0.6160534593845689,0,0.5079441829769027,1
153,0.21708374305025172,0.7984277914732709,0.5231068527874803,0,0.8071878219260938,1
154,0.1363792431986001,0.311167924199133,0.5511316381066972,1,0.46068126973687573,0
155,0.06373493040686784,0.40193105038124816,1.45425844151531,2,0.5324624839280463,1
156,0.5785716282335199,0.785420876030138,0.6422862186109358,1,0.755126217160125,1
157,0.16737543318713216,0.3317872071101793,1.2084782531368352,3,0.4147826566034629,0
158,0.485750585203021,0.48108474772394144,0.5679262042228262,0,0.6654170084351421,1
159,0.2231288814404552,0.4118930062508572,0.6081603522351822,2,0.2792588734793781,0
160,0.37344884728495387,0.47988935537798283,1.0088762514093346,0,0.7736456251531747,1
161,0.38660756941930585,0.7666592392623763,0.9648709301543437,2,0.5476165523626234,1
162,0.29103929254547434,0.4942777449142408,1.4515803094398696,1,0.7919629162767207,1
163,0.3584957567261279,0.6442106580863523,1.4448354530207372,1,0.7480864200443411,1
164,0.36884852544610003,0.2799455016435277,1.279608642542465,0,0.6773047882252451,1
165,0.43385584819172346,0.8440141545877022,1.1021018301273497,1,0.7055871205978138,1
166,0.05932432661715326,0.4959109005184999,0.954960317393011,0,0.7018386631427016,1
167,0.15373830274583952,0.7188273272266741,0.8561785343284211,0,0.41577149041800426,0
168,0.690927168796683,0.7803116813294662,1.4470875469755553,3,0.69335311601838,1
169,0.04927096831835294,0.3677287376893603,1.1029088114246854,1,0.65661179018822,1
170,0.18591584017139418,0.90773998796268,1.0790725276859945,3,0.43663108089109837,0
171,0.2715695031402613,0.6929794012855623,0.7319011217689149,1,0.721968387757141,1
172,0.3219105263709601,0.5429801134011851,0.5466978178851131,1,0.647361259974378,1
173,0.48209428949031524,0.3458681468625756,1.4451885797595443,0,0.8430357393920873,1
174,0.319706275524256,0.9538407503209654,0.8137352588446539,1,0.5659651085778141,1
175,0.4916099383257625,0.8040545633053002,0.9425890233244587,0,0.7833041824337167,1
176,0.18417297086710416,0.3664196501865991,0.6146399435857068,4,0.09283405323760002,0
177,0.029392249773945323,0.4701686197793796,1.336924329909292,1,0.6102225511349694,1
178,0.43832440071116074,0.8477394064704586,0.5276318328559306,2,0.704744458378764,1
179,0.22019917819165558,0.7565421305722713,1.3339907620990965,1,0.6424775741567876,1
180,0.1272898020531447,0.8126274341725794,0.6402850127879668,0,0.6827025335528908,1
181,0.5623099425360222,0.552960881770346,1.386564112631152,1,0.843253338741265,1
182,0.1351692568264888,0.7731810101137335,1.2297726373361573,1,0.6875426813219647,1
183,0.18926525270317185,0.5091949782911309,0.6646702625073051,2,0.3175486933810771,0
184,0.2788522124309327,0.3690103335505572,1.065817992859468,1,0.7877849709997956,1
185,0.2584988688589334,0.7061416278730881,0.8126563143552195,2,0.61838034551801,1
186,0.1713624183536284,0.9808111404790354,0.6782330989115835,1,0.6647440425537043,1
187,0.3902904125361203,0.4484807771162637,1.3591821994111084,1,0.6988512597005093,1
188,0.13884092876465817,0.5687756737700318,0.9035227665072294,1,0.4590089858525619,0
189,0.4659217194194351,0.7392010968558829,0.8985437143653825,2,0.7250453706043042,1
190,0.6157519764816631,0.6332050256979903,0.66988667480662,1,0.749931931198676,1
191,0.3073799210471541,0.8747422365672395,0.8830656760857787,1,0.7486563594886111,1
192,0.3116610941567272,0.8093941651756127,1.37161684632885,1,0.598222336493081,1
193,0.1347012643177103,0.24663776308988564,0.8631287104896359,1,0.3913418119151615,0
194,0.7239031844967967,0.9987369871390193,1.451603562499788,1,0.9318195458103585,1
195,0.11910027770778647,0.8019219629755738,1.4463088992083875,3,0.5989303652247057,1
196,0.28538578892011157,0.8911226530352907,0.644898659307346,0,0.6979528786567666,1
197,0.514309690041867,0.7209581696762772,0.6773112535226449,2,0.48746672894672616,1
198,0.15648979507517,0.8850281024374098,1.3626740703318891,1,0.7800158253299717,1
199,0.26055752603134724,0.28990637994296753,0.8927609189247192,3,0.3060740876385063,0
200,0.13981359053542353,0.4781902684474525,0.5043739822830093,0,0.36954941632771154,0
201,0.388093991336372,0.9011367548835942,0.773871819705371,0,0.6973302384652007,1
202,0.4641645770320866,0.36132416901351383,1.0976289931955598,1,0.6567097157584342,1
203,0.12845804774166797,0.2625936788640182,1.2992659659599681,0,0.6533498335086885,1
204,0.0552063959733059,0.8304951519561752,0.6333886170932596,1,0.6976144295417531,1
205,0.017279127080126834,0.868388924514637,0.6105413644167353,0,0.5082812307317072,1
206,0.15924986868506363,0.3301217745519205,1.4220926535723315,0,0.7687619185634259,1
207,0.2667449952728772,0.8834767862261723,1.2511483678225828,0,0.6786398084200805,1
208,0.529692033598347,0.7494142364777356,1.0897796007780784,3,0.6847809672964023,1
209,0.3071017670062408,0.6160661465732671,1.2691867899959282,1,0.8551620743476421,1
210,0.2504805636294226,0.8642001542251081,0.9288543613066385,0,0.8141458713334342,1
211,0.40355832138751585,0.5353993994551727,1.2584557473091267,0,0.789855957660724,1
212,0.3696214928596068,0.3551951649787178,0.8718029912745358,1,0.7620584857457939,1
213,0.22078097776764183,0.42788214128849095,0.7440945724926024,0,0.6974380383848178,1
214,0.09074148599417395,0.6041312146346518,1.2290134212929686,1,0.6252328435267955,1
215,0.42629856137072764,0.6250646341385406,0.9196722921572683,0,0.7393697365481388,1
216,0.3076570372812911,0.8444646611529869,1.481377104326195,0,0.8956208127311706,1
217,0.08686886954251043,0.8330821789218676,0.849485182308101,1,0.513521916358432,1
218,0.31988267906477214,0.6650932457636599,1.421727420531066,0,0.8688605718280135,1
219,0.17245945458117015,0.8246283866923811,1.4329625485670796,1,0.7486344029077917,1
220,0.5236077465948994,0.3534187666349368,0.7418529470647461,1,0.7971639771274213,1
221,0.14411306049989406,0.24005162167463548,1.2982211815880134,0,0.5984278101785558,1
222,0.4369016405600799,0.8989070581077601,0.9330745051445651,2,0.6990396236799469,1
223,0.5620366156958401,0.2604435950102157,1.4175247272303482,1,0.8520537088945738,1
224,0.20388080864478686,0.39735074379519786,0.9501242726352388,0,0.6521727532108748,1
225,0.26526006970231497,0.7562551596995077,1.244303717337366,1,0.7417982915772912,1
226,0.342996453032718,0.5275583501018473,0.9669674091637979,2,0.5151876737033604,1
227,0.3081745146780117,0.9010511759324071,0.7278007557128562,1,0.7010107039712045,1
228,0.07847640863395768,0.43838383572981565,0.6993501289446863,0,0.6495838579126609,1
229,0.20417842853949858,0.20949707733548745,0.9254311942563456,2,0.6035176402047815,1
230,0.46757480171249854,0.4405245124485953,1.255494657014215,0,0.7032268634740946,1
231,0.22444388214291414,0.6624600393478653,1.1050714851807668,0,0.6473952987061649,1
232,0.5642742600782021,0.5007507003226347,1.1886292899005433,3,0.5967043432568174,1
233,0.45836380319932735,0.6278982046070043,0.7823263507319425,1,0.7407884015356139,1
234,0.22873235215695734,0.901278495068015,0.9814353459576055,2,0.5816833159259468,1
235,0.19416253232713945,0.9299880433842949,0.544395264969327,2,0.4403526200495263,0
236,0.11404878475035836,0.4127792517232897,1.3175324159581208,2,0.3139545270648228,0
237,0.11886389807223895,0.5697123786159206,1.4898921622398746,2,0.4668850153875388,0
238,0.22430032560849703,0.6393152121931609,0.9068790626246709,0,0.8118461126845674,1
239,0.1748455929095408,0.9592899655105978,0.5109636531315433,0,0.7395375303619318,1
240,0.23810184430754955,0.9988938553315079,0.6697926395509474,3,0.5417878698807175,1
241,0.43794334939116214,0.38832579907322134,1.152526877750419,1,0.5941537665477699,1
242,0.3050820962749862,0.7815838970766524,1.1120793182038593,0,0.9098939735970303,1
243,0.4110151238583872,0.5024248497865562,1.287864719585544,1,0.7067801692006103,1
244,0.23841138620236768,0.2064865575089706,0.7538840109610682,2,0.4217777868408124,0
245,0.30555856203807996,0.2074020179487219,1.263631915547134,2,0.4902872452522971,1
246,0.22431198667381724,0.5684528060498046,1.1879840215236697,2,0.4808352390685113,1
247,0.22830350418430012,0.5906679304034677,0.8228144977138433,0,0.7602810816514823,1
248,0.601389322500987,0.21805575725875415,1.045488148056962,0,0.8700934904827585,1
249,0.1861016376343618,0.749541933419442,0.6472738084983267,0,0.9026067980742799,1
250,0.33223765339141825,0.4352027108759625,0.9525645034355826,2,0.6069534300140615,1
251,0.1535906531023021,0.6479144812287596,1.381197339555641,2,0.6407374819171752,1
252,0.5895945688191788,0.44073525853233503,0.9211913798253908,4,0.577437451544837,1
253,0.13601113584966545,0.33370745189544576,1.339566706475422,0,0.7461261423537224,1
254,0.1452923245069306,0.5257389908791003,1.0902533652596944,2,0.4618152230152853,0
255,0.4696325075583425,0.38581869183240064,0.6918767131023568,2,0.5874485122542225,1
256,0.34705488787399064,0.6278407815353344,1.0811062446978963,1,0.804291376079865,1
257,0.2243778179558153,0.359062824229184,1.0059833291570635,1,0.7294804468668784,1
258,0.380680807328598,0.6067247813157017,0.898641335196384,1,0.5357743841729183,1
259,0.25273846971971753,0.32590281189509407,0.6196304395160703,0,0.39496565055009814,0
260,0.19184179202086682,0.7367797675886281,0.9167086638472298,0,0.8546186251981951,1
261,0.21777087913042306,0.8031501475531393,0.5727623762396271,3,0.28245569558895683,0
262,0.5469541833338392,0.28831538739994705,0.5987690513987513,1,0.4659061552409355,0
263,0.43202781936331336,0.5742419296298713,0.915916532932716,1,0.5314363099916065,1
264,0.337528941637207,0.2566973605238989,0.8053814819684637,3,0.549113220301263,1
265,0.2801225539599779,0.6785459564336019,1.4255443258622233,1,0.8311505421910056,1
266,0.20469271636460634,0.4115234383437163,0.8757058053802705,0,0.5765381667442376,1
267,0.19782889115756616,0.6220995654709662,1.2578581220721001,0,0.7048499420208206,1
268,0.42009875160522375,0.613968807507433,1.0302475263662427,2,0.6544457654172837,1
269,0.0945684310647346,0.9394834769550404,1.2040856686423353,0,0.8528040404219603,1
270,0.0683369109310005,0.6392665780549783,0.7601159830153992,2,0.35412662512848975,0
271,0.37337115119161546,0.6663987837746526,1.441904972838329,0,0.8166204330545762,1
272,0.18149745939782988,0.5213225006115043,1.030088496914424,4,0.3707325918984494,0
273,0.4688203508208859,0.9592636825462535,1.3313240712852497,0,0.9149248915307725,1
274,0.4418376196321603,0.8217487275516877,0.8650456934761135,1,0.7661890609422226,1
275,0.27311956524215825,0.4283242322422733,0.6002113490505245,3,0.3712213861709913,0
276,0.4417392325829916,0.8753676686209857,1.173711647720849,2,0.5063978373349096,1
277,0.45149946593464635,0.5459170881480719,0.5077596483374245,1,0.7164915022311141,1
278,0.5143025110676812,0.8629337148268752,0.9752929765655083,0,0.9094525813856851,1
279,0.19848042283768558,0.8583104546348017,0.6928019026664592,2,0.35227749932376307,0
280,0.05624495924290872,0.35109614941028355,1.1273755044353622,2,0.18140484731668416,0
281,0.013096916111202185,0.7609129051068615,1.4794198731378523,1,0.5859366989226985,1
282,0.4422153449338335,0.4325143754452249,0.964402906320646,0,0.8157124536701587,1
283,0.2563288233480382,0.4379941359941346,1.3174982565256665,0,0.7962223666982917,1
284,0.12008037150759632,0.4370784615044646,1.007784186951121,0,0.8150170948444833,1
285,0.2906548683413762,0.7804545980479587,0.9958400311040241,0,0.8251395711515365,1
286,0.248426499061781,0.3838608334340289,1.4304234931787778,0,0.6286955362272589,1
287,0.27311496256388507,0.20072466819687218,1.3899658687466814,1,0.6011224023433969,1
288,0.23103274537339663,0.7721894827861064,1.2858004651879744,1,0.5947237111376401,1
289,0.3977583849607771,0.33694779506810024,0.7962557533167841,1,0.6097320734262169,1
290,0.12280995074610727,0.2835859162462677,1.0450084157239405,1,0.6654751405794712,1
291,0.24431246570620366,0.3900128964752481,0.723897233305685,3,0.3514972925270614,0
292,0.16905503117317644,0.5039204178581632,0.9439166980465398,2,0.35941204171456664,0
293,0.3630143517577401,0.5807250619785607,0.9842130657597906,3,0.5468488714970983,1
294,0.15939157930324252,0.23565603257010467,1.331640040169331,3,0.2418959697972836,0
295,0.09801246109614241,0.9764586661018884,1.3960283653249932,3,0.20617825269032058,0
296,0.32587444392919906,0.7728504427356466,0.9146200623964779,1,0.5883287353948412,1
297,0.3065108052415546,0.4585552522594689,0.5177044450732372,0,0.7231072036464912,1
298,0.07671218365016587,0.4549578058283179,1.3617738397893546,0,0.7708853132390289,1
299,0.4728620841435421,0.5588340394947675,0.6742786785013607,1,0.8520792452524282,1
300,0.31570110112731165,0.7009958582104263,1.1218819638903934,2,0.6678646947189711,1
301,0.20630964194203893,0.31709845327117425,0.5249709004341312,0,0.7290580201046957,1
302,0.03867293865424374,0.3511438510119619,0.8995064752605643,5,0.12484879927972921,0
303,0.4168670056078366,0.8875476662668407,1.4859603021153498,3,0.7798331486126061,1
304,0.30526408172006453,0.4050039391112581,0.6006936011038031,3,0.4453640426844883,0
305,0.360409463644948,0.504155998380142,0.9236931519996423,1,0.728786394924288,1
306,0.31965237212640535,0.8970174807600937,0.8071499501899522,0,0.886823379368105,1
307,0.06039203154803854,0.7305182635198582,1.4050881233882642,0,0.6904867687289331,1
308,0.21767561927151582,0.4733695034733507,1.3693401079073553,1,0.3762245109996158,0
309,0.4233910425225104,0.7469596365796967,0.7376987603062288,1,0.7974379926225862,1
310,0.08575359616064851,0.21574657230513097,0.5811877870504312,1,0.4074829330724165,0
311,0.24114210026316804,0.7885141280090922,1.1271383940611175,0,0.733635545041681,1
312,0.10682136950093098,0.5896128324129917,0.8363687118837098,2,0.2713977711555975,0
313,0.39399743206671656,0.850545717827569,1.172084390606063,0,0.8817026402374726,1
314,0.25572263337086576,0.9637101216051747,0.5321197560678145,0,0.8291925518571888,1
315,0.3840811292272226,0.9406308395956546,0.6333992351774894,2,0.7017477187900462,1
316,0.36614580595245383,0.9274120347642727,1.1863722327726434,0,0.812682288196435,1
317,0.5816434885743039,0.6097359647471097,0.7123706553024978,1,0.7022419092046247,1
318,0.5621775612709531,0.48811369131115045,1.3575876757624017,0,0.9177372812679528,1
319,0.08844444030069641,0.5720282597845383,0.5585908877101354,1,0.472717321722319,0
320,0.3446235300029249,0.7519168026506886,0.7154819827855746,0,0.8660320740061024,1
321,0.6095654722173228,0.9071982214969494,1.4985602484850686,2,0.8388591214206098,1
322,0.3141309765261968,0.36558904240009565,0.9330761025867926,3,0.46014909940125365,0
323,0.6479463612947148,0.9345545267693625,1.2029656635446435,1,0.8987924656284185,1
324,0.22650191954925245,0.8521441855759113,0.6826630488570137,1,0.5679660915704264,1
325,0.4532267059451018,0.9830848121425877,1.1098687349855378,0,0.9349139920927054,1
326,0.5996218506997747,0.9042014186253498,1.2261060683694185,1,0.8275983076093697,1
327,0.13623186235398355,0.42394986375352534,0.8144766358665105,2,0.38650596238349205,0
328,0.2361379497655822,0.2847647290752382,1.328897111975878,0,0.7472357408769741,1
329,0.6046614565204121,0.2897928575932709,1.1034175784722833,0,0.8431684918849518,1
330,0.2920487185984639,0.4329786548626209,0.8891230096150302,2,0.6121584656178538,1
331,0.4004222737895427,0.6913469791876314,1.0576423933431585,0,0.8768673686884435,1
332,0.45077109441955576,0.8434562608777381,1.0767608474359243,1,0.8490536847349909,1
333,0.18480186641013244,0.9194002455852519,0.665535292693866,2,0.5329384091018421,1
334,0.41019293380539773,0.6990027074953862,0.9027323698669661,1,0.8823251510181814,1
