image_id,object_size,brightness,contrast,num_objects,detected_prob_baseline,object_size_aug,contrast_aug,detected_prob_tuned,detected_tuned_adj
32,0.20772938916523406,0.7409134308811658,1.0838332726254225,1,0.5582515776078226,0.2773745395893125,1.2046470643067493,0.7552317939975787,1
33,0.3096377073595142,0.761677750703593,1.1713035130935163,1,0.865161844871461,0.36986776734216004,1.2581174641988904,0.8428537534376414,1
34,0.0443858001226034,0.7767145752416782,1.4901917892516718,2,0.8476493600993416,0.1157990006883572,1.5949811925724338,0.7647300684605517,1
35,0.12457921344554526,0.7827767564468737,0.5906620885093383,3,0.2805238133787664,0.145459502543472,0.6196436398441372,0.3573444623537731,0
36,0.21100332015818626,0.20004226154583746,1.1672448286332395,1,0.5560644011305456,0.2528592809232923,1.2262133177039827,0.4405687391670994,0
37,0.3581887554246956,0.9631366430773778,0.7833976945705938,1,0.8436284791916612,0.40945350856607804,0.861466570277618,0.6861720696431824,1
38,0.6522422663601021,0.8513670136437306,1.14009039658617,0,0.9555980181064709,0.6869318964232305,1.2140855975857794,0.9181624907149337,1
39,0.16226602605678067,0.9231853572714284,1.1076235758839388,0,0.8158892783500958,0.23168171714232352,1.1478885957945444,0.8642831409130517,1
40,0.0694242954698856,0.21251463624594732,0.6534568321081621,0,0.36894609407997525,0.10917931852624131,0.6727030154170118,0.46068063078196797,0
41,0.076848080809821,0.9470870366285915,0.7067466457402392,2,0.6906375054024111,0.11157861835201516,0.7543050492845584,0.6646229154331792,1
42,0.1744335165862888,0.8478308229504838,1.1216295780432135,2,0.666278647407346,0.24324264815377275,1.1962129002990205,0.5521482651114413,1
43,0.5434537469656785,0.8697753143669589,0.6282299473037741,3,0.6260301037051864,0.5725446568080803,0.6818467522180688,0.6007308048764811,1
44,0.061653913446673224,0.27462990777757484,0.7651808751303228,0,0.4339929014147268,0.09171954524384027,0.8165296751195754,0.39950474396415336,0
45,0.23568650663126414,0.7910224231348781,1.3352455477380025,0,0.8369376860799457,0.2958520352550661,1.3811079882081412,0.8573444911126223,1
46,0.31329412667520323,0.9679333517136728,0.8270915060016386,3,0.30985545639596973,0.39017055526616573,0.8856332813956693,0.6338240998144208,1
47,0.15258331470398612,0.7428378731345286,0.9880601562696629,0,0.8074871405410601,0.20581689292404592,1.0974176074057864,0.8774900246061653,1
48,0.38688633601837824,0.6564491236996852,1.4411403351458403,1,0.8699180527305918,0.4045694534202015,1.4929408867866052,0.8516382455608907,1
49,0.4845897602554896,0.9565037421991975,0.7271490888369463,2,0.7419019726381229,0.5482884590435134,0.7918475164844877,0.8436194174869894,1
50,0.09593877797328496,0.5543496973875488,0.8896260173580104,0,0.5341071826665308,0.1340868122943364,0.9602498029814143,0.805485338647945,1
51,0.3662241584833629,0.6794348530483829,1.1064577755435456,0,0.8631847455095314,0.4386393311621449,1.2114147808525357,0.9053019920178962,1
52,0.29837284269070247,0.581070634795493,1.255338929503972,0,0.8630866721921907,0.340779770908871,1.2993511466968115,0.7998312217758522,1
53,0.2237663665214278,0.9462769770882393,1.401653386712705,0,0.8091741325755794,0.2966452779292105,1.5616668853890636,0.9247390993996153,1
54,0.1642916485213648,0.26086778141240585,1.4154729875735153,1,0.6949035198525786,0.2059354640896796,1.5316785677944291,0.8057667901873686,1
55,0.46138582746288664,0.6008957606602785,1.276640074372623,0,0.8964242215046015,0.4976111811111516,1.410313371882167,0.8958209998546145,1
56,0.09832146075036968,0.7495619531083506,0.7283308365933104,1,0.5227179744118815,0.10997016836993945,0.7608585843752561,0.6753930067926055,1
57,0.179247512983417,0.8335252307377896,0.5248093300425658,2,0.3987607650293811,0.2160556829056894,0.5741105949543953,0.6076949219041502,1
58,0.34301873259799726,0.6664149179553092,0.8837739303556238,1,0.684564052781,0.39656413564816617,0.9704748664924973,0.7505314388090214,1
59,0.2746698380360602,0.9271341952971632,0.6415488509878233,3,0.33785691995721123,0.3266787279732558,0.6798772422417759,0.6445018690519059,1
60,0.4432945779277498,0.9535931575070975,1.210387647438298,1,0.8642432651982431,0.5055272936377165,1.2810686520432017,0.876519284697128,1
61,0.13272443189522465,0.2514553785548668,1.161130586825717,2,0.4605084948762974,0.20760737996801948,1.2607319348843427,0.558043056440121,1
62,0.4006430877209991,0.5218964316330995,0.5439716416214548,2,0.6564150834086038,0.45121641852837213,0.5599321874525999,0.5731082723863123,1
63,0.32259603850098684,0.21876721737692356,1.336593779130951,2,0.5712639946951394,0.3739506463733094,1.4616487210094915,0.6425269623686,1
64,0.2923618255131976,0.46353332589955437,0.7487432662911823,1,0.6414810328201607,0.36461951057343955,0.7669292488812866,0.7687808822203528,1
65,0.11357697325263676,0.6294945743764817,0.9322270754910422,3,0.2996665361080493,0.16819728154416155,0.9686389609039455,0.22699842512691976,0
66,0.34155895722546276,0.928635944407959,1.1679337354557424,0,0.8123809393541963,0.37309580236930906,1.2688600000923094,0.9268879298120709,1
67,0.16999587395941756,0.8772434579723223,0.9294187868522533,0,0.7322857994389724,0.2095532455604736,0.9571455489280463,0.8653572489957772,1
68,0.8014732049023443,0.3019997813375886,0.9412878027999434,1,0.911585418616624,0.8088752159341992,1.0515918695514113,0.841196258876928,1
69,0.13177062408757453,0.2744242997927166,0.5656279953357404,1,0.4820773282895588,0.16303587698145422,0.6260594759539643,0.4809184101714492,1
70,0.12549965919150205,0.6714138710053337,0.9014435492600038,1,0.6328119582396048,0.14169327867395803,0.9759300399886586,0.5501758480015422,1
71,0.3370138954716539,0.6256943779670261,1.2648478932199834,2,0.42496133638479905,0.3940339185561509,1.3937431608073327,0.6662684589261714,1
72,0.03439862200520179,0.4131021131440191,1.4151763371865977,0,0.7048012144293754,0.1086292262512659,1.5690880921426187,0.7932284240910052,1
73,0.15937752033309405,0.9195624676430683,0.9134971370633718,1,0.5169622803332347,0.19056054288897298,0.9554701061067907,0.9025218931640523,1
74,0.2615158445906097,0.9418931275692428,0.9235858268790789,2,0.47346139586799246,0.2934431573187627,1.020507993798345,0.7647805329759843,1
75,0.2491194021961276,0.5220891506721301,1.2026271063236522,3,0.296969855626706,0.31798224731390523,1.2501060768847176,0.4353160159556977,0
76,0.0685869246308145,0.9122420456908162,1.4427720011052765,1,0.6304059270440701,0.10956918240123034,1.5312633056861191,0.8379063188070558,1
77,0.45950640724990544,0.5071591154103781,0.7670609402393602,1,0.783757712807852,0.5146413524706961,0.8252240748084703,0.8200628586123835,1
78,0.5414781386117564,0.7894534654637602,0.9401442065379368,2,0.762502906252401,0.6063408039202531,1.0260631359720795,0.6697284450920418,1
79,0.26059606181093153,0.5807537740381794,1.295973243552301,0,0.7137362973073536,0.29643452035201445,1.3257989425527275,0.8258481834415995,1
80,0.06753590748378506,0.2980665252057464,1.1096935693740386,2,0.2939874146112903,0.10376273006430847,1.1641250834817778,0.42170952788970617,0
81,0.04676883497272682,0.9423473609896174,0.6105863439639547,1,0.6190139871489987,0.08664112268279678,0.6599534159840864,0.6521535441180374,1
82,0.12713147658095109,0.5632772747020294,1.1277327355622657,1,0.678055763015132,0.14606033212199426,1.190589026087622,0.6635987440715461,1
83,0.3265987258278122,0.787589632257923,0.6867462845973269,1,0.706369852608523,0.3863322595491966,0.7537057680316126,0.7825175085785907,1
84,0.11912486541113898,0.4937390515450337,1.010215934078404,1,0.4072673910082489,0.18114224368560913,1.0962511924270804,0.5502122172558785,1
85,0.10776704550146234,0.21510470286098773,1.0291032676604384,2,0.2982935333523067,0.15936082113035696,1.0738076632107925,0.3939509122300533,0
86,0.32460102630740867,0.28042428695346877,1.376203362224985,1,0.8742939217687655,0.40179456103744765,1.4238102247055877,0.7427745110538745,1
87,0.21935449118475614,0.5969755835919395,0.9624942740124381,2,0.36107885604914297,0.26413078480879626,1.0422895724339143,0.7175847013785963,1
88,0.30479223202169464,0.75197148570109,0.7794424222358942,1,0.726187908522759,0.36714403011572166,0.8301426051850448,0.7048425093959962,1
89,0.403730071467841,0.46778826126342327,0.7309663482160316,1,0.8475948956464769,0.46344675995608486,0.7579358663142739,0.7142861128191186,1
90,0.18412892169781056,0.7563907673421204,1.3742518766843361,1,0.6964924802572954,0.21814668320659783,1.4465889506340368,0.7595303057225733,1
91,0.23447365948588197,0.758908471545565,0.6710108544182284,1,0.8100884386160437,0.30757099042749736,0.704765837258385,0.8399356502654212,1
92,0.175068748991844,0.7631487258622647,0.9258685608831437,1,0.5622510490249967,0.22763225280525756,0.954397531462338,0.7769017553535709,1
93,0.2673316734797696,0.5940174832164067,0.687173114926947,1,0.3643440463602055,0.33682385570821305,0.7384986946604989,0.6048023315740707,1
94,0.238699744225137,0.9319089200972033,1.2733040401143754,1,0.7199158648908791,0.2626810756098558,1.3960058099955308,0.8545383665854109,1
95,0.32579561073076047,0.5913572143844925,0.974372639974619,1,0.6046225008984065,0.37799067875627185,1.049932011945078,0.6768474886978614,1
96,0.4434878606676832,0.5602121547973106,0.851143690556812,2,0.40776803826372915,0.48427599126114873,0.9384958325507488,0.7213160753155476,1
97,0.3855671372233749,0.3595046552085016,0.8610996406264668,1,0.5927821488698192,0.4185381056263708,0.8893065564552409,0.818156843109167,1
98,0.09615258168656671,0.44612406988506925,1.3522142067229794,2,0.587344831471969,0.1743425436462686,1.4381625451338593,0.3638694545630875,0
99,0.2089847738799713,0.2338675940146427,1.0537739542944382,0,0.5863901261945947,0.2628907069991083,1.139068009739182,0.644609179326781,1
100,0.16619623428044838,0.7068282348929362,1.2178678511312637,1,0.6341302942475964,0.18665685704895468,1.3245532649924592,0.7585246672848276,1
101,0.22721487350505115,0.39882859514167435,1.3970385162506846,1,0.7940505931087284,0.2672687291005569,1.5221833134910312,0.7081281237611465,1
102,0.47592049646427265,0.4433242035883721,1.401741676040642,1,0.724929728721939,0.5447015349524239,1.5319586315170415,0.8716451626733096,1
103,0.11588479103164939,0.8166516173314571,0.8285090543378631,3,0.435846802214989,0.1488272268341656,0.899050785191622,0.4338381316896727,0
104,0.1718540724955221,0.4617769465291631,1.4524512631463853,0,0.5724886500475022,0.20275436542625078,1.4951864590899164,0.6683679696640183,1
105,0.24093580883068486,0.3937567136105138,0.5248758820146054,0,0.5029192842341335,0.287994917621887,0.5718683177350244,0.7558170207965549,1
106,0.19658545353951162,0.33524619930696464,0.8768355610161657,1,0.49712802889322094,0.2559716093879095,0.9579237929832447,0.4769889254487909,1
107,0.15450740124203077,0.8198867217455648,1.3957988575088416,4,0.5228170316486601,0.18994195472165393,1.5623846503891021,0.5002775639734293,1
108,0.3024753876496196,0.30376500639202153,0.7746368798169829,0,0.5705623697477905,0.3602898151680817,0.8438400288681687,0.718248230978931,1
109,0.2628503990216566,0.5630030082002828,0.7730814503213184,0,0.6198507662737012,0.3135476425438857,0.8416406631749821,0.9178333920989568,1
110,0.17838548982713634,0.6055440928617555,0.8026222850818887,2,0.48772514382901544,0.23151420717432256,0.8599947927191645,0.5347029079678147,1
111,0.07140336869412171,0.7499119301485717,1.1123133848469222,1,0.6647861432011063,0.07330849276352555,1.2310998793673102,0.7162621063332526,1
112,0.36804793518398216,0.7066267858663964,0.9383327756143538,0,0.7312431992514257,0.41836623444499554,1.0506357040286296,0.8987727569749276,1
113,0.16500239921085022,0.8485765383561399,1.2267348363533426,1,0.6572893538256305,0.20998858608691903,1.3468376812157652,0.8134618335084088,1
114,0.6463769483914986,0.23580114714099054,1.3949106425646658,0,0.928119980164099,0.7041839233694176,1.508247184980833,0.9196803911518292,1
115,0.5031230845032987,0.4371525798235178,1.1741993749428605,1,0.652885203275939,0.5400470173074242,1.2069542332848946,0.7492291456679104,1
116,0.40864698504559716,0.4241072950203038,0.7044667201975755,1,0.6824075195198066,0.45122807500850476,0.7697524078584075,0.7114602501607419,1
117,0.3784719386186747,0.3168135244736866,1.4326819023605022,0,0.770959121085041,0.43913401081936965,1.5628498740092653,0.7481260223326228,1
118,0.4808171104256128,0.43134260308515454,0.7644928733474785,1,0.8223774829549712,0.5597314726684594,0.8390743629939896,0.8187053136660034,1
119,0.45015277145501226,0.4478122513143228,0.6498942953281581,0,0.8134950322753075,0.47366130996427463,0.6709869648720425,0.9411736751285945,1
120,0.31485465592718676,0.6175075695419827,0.5899672788609609,0,0.8085167399001469,0.3751176000051766,0.6403347028584194,0.8131457681676482,1
121,0.3458306244455384,0.7309635831410048,1.0633837406661657,2,0.5802129971012439,0.42022928395626813,1.1160982147046807,0.7637566297621152,1
122,0.5386521682270735,0.5048804108894513,0.6137624624806518,1,0.795068820023205,0.6025462676364144,0.6727003067806799,0.6574664350010638,1
123,0.30617217969438143,0.775576185050705,0.6387758841126308,1,0.7514538181731331,0.37922291990098794,0.6669059102952932,0.6781082347601975,1
124,0.14558813424442504,0.468932270863664,0.8000304805954966,1,0.5808972762526161,0.1847176991855234,0.8707514691607772,0.6950403986094814,1
125,0.4518857472364912,0.4322269418518083,0.7816530096844638,1,0.6530344688971481,0.5266211850265353,0.8203442823627249,0.6318647570900993,1
126,0.35993742481792457,0.6329504446856196,1.1042395103321423,0,0.8353568200430913,0.3954481814530771,1.1273174858884354,0.820895069432808,1
127,0.06190643377169209,0.2189730882446325,1.3167452794726815,0,0.3880717591041941,0.11300899787897321,1.4264772891428599,0.7580491639546111,1
128,0.2328545928203029,0.2638312989072003,1.2613496562028925,0,0.8565979041141246,0.27280677786590174,1.3008638412370428,0.8324940255287626,1
129,0.19208246644942936,0.5343756348692217,0.7624844547164767,2,0.3611175833179156,0.23283856278417023,0.8280040937236208,0.5091668616349415,1
130,0.5199092769591175,0.9543301691134052,0.7453104979859799,4,0.4684899214292994,0.5354821976152366,0.8292033518352434,0.5992830026992861,1
131,0.22019437403991562,0.7772094238747389,1.4657915301069675,4,0.26832670717314616,0.23075807068527682,1.6371786088048301,0.5183556889912936,1
132,0.13772023575141254,0.27050125560044624,0.5082362415919601,1,0.47799884671555487,0.21125590339489897,0.5303914327446151,0.359401705433329,0
133,0.47197128618272305,0.8770544102246991,1.3797205330602158,1,0.8909784776224379,0.4859912693784949,1.5189692731849063,0.8956331295498557,1
134,0.1588460545173127,0.7858406164865448,0.699728519122405,1,0.5627052601365722,0.21385490638763177,0.7384622205905357,0.7062557617402705,1
135,0.059689475270839516,0.6887572205621226,1.4472843230897678,1,0.3696365312189991,0.08370876254552828,1.6065517500519089,0.7273541282062578,1
136,0.34081565965226834,0.8562343684873419,0.8423072848275197,2,0.549237032755649,0.37384457447197605,0.9254842505622903,0.5089933226780449,1
137,0.30664861826340883,0.5232878781943657,0.9403517738932523,2,0.5931154944523238,0.3703346699461782,0.9661100511088252,0.7716604569038442,1
138,0.2789555071166884,0.37720084068308224,1.2071206139443809,3,0.4357170049507952,0.33219618698893133,1.2804093720241294,0.3811762257439406,0
139,0.3288097857207583,0.6096187112870075,1.0876690514732603,2,0.5988321499836906,0.37626697742503606,1.1461114484888222,0.6945666996777642,1
140,0.40649018963913885,0.639073404474779,0.8179393297068228,1,0.6738150669789528,0.4793832740241031,0.898521160079851,0.8218554199811192,1
141,0.32345967824352123,0.6306610976079297,1.0538309158678234,3,0.29301144068642093,0.3676661891416233,1.1181447108076898,0.5164452812594598,1
142,0.18134288505174043,0.6520590331840843,1.230706884362886,2,0.6687038990283559,0.2559424342610295,1.3395737874448048,0.6908326537078977,1
143,0.11034442080402906,0.9589639345913448,0.5423349459024921,0,0.5350487158794018,0.13895554107611793,0.5858538139955816,0.6938025739774067,1
144,0.06261134174457317,0.9217964984769851,0.5111993052557041,1,0.517372739036756,0.08881552882425787,0.5712978748991459,0.8102179891821353,1
145,0.3893738659278771,0.9005736292471516,0.9580669390728913,1,0.690643846913221,0.4366105030022791,1.0670743541615018,0.8332232618413208,1
146,0.22081199239815466,0.8411334487269018,0.6318366178035142,1,0.7433977960280745,0.2708775105402143,0.6714969716424561,0.7905602586463157,1
147,0.17057746068742893,0.9547424858122284,1.1643442914647144,2,0.688823274969295,0.20340969840329814,1.2718805933092707,0.5938819981853114,1
148,0.06763603384706811,0.2787957133435226,0.7140524562274342,1,0.353494394642017,0.11211392488835298,0.7875613070969759,0.5669612575934985,1
149,0.20636937130196562,0.41209860915659163,0.932851106795671,1,0.6461856998441826,0.28366466639907756,1.035360785968901,0.6009022165903184,1
150,0.35879012288277545,0.596044756523668,0.697670936874269,1,0.48113298998569615,0.4009022903440128,0.7163778851759722,0.589934837045163,1
151,0.316899984774653,0.8772275944987242,1.0484835857491244,1,0.7584061355899153,0.3281725992760313,1.1011257237282135,0.7260588298179699,1
152,0.1365637082251592,0.604132569218186,0.6160534593845689,0,0.5079441829769027,0.15169708018382783,0.6481024110260123,0.608526841894572,1
153,0.21708374305025172,0.7984277914732709,0.5231068527874803,0,0.8071878219260938,0.3088162553570805,0.5562951552681193,0.8061748282267313,1
154,0.1363792431986001,0.311167924199133,0.5511316381066972,1,0.46068126973687573,0.21539075721498663,0.5714829868023822,0.7962744615874723,1
155,0.06373493040686784,0.40193105038124816,1.45425844151531,2,0.5324624839280463,0.10501489100236884,1.5555047693102995,0.805387381598368,1
156,0.5785716282335199,0.785420876030138,0.6422862186109358,1,0.755126217160125,0.6447835042184392,0.6977292852240666,0.8412841232862128,1
157,0.16737543318713216,0.3317872071101793,1.2084782531368352,3,0.4147826566034629,0.2225838053225541,1.2927531663472507,0.5300999369944825,1
158,0.485750585203021,0.48108474772394144,0.5679262042228262,0,0.6654170084351421,0.561160692823709,0.6170968628426177,0.7520696794094677,1
159,0.2231288814404552,0.4118930062508572,0.6081603522351822,2,0.2792588734793781,0.2517044357105442,0.6243642759008312,0.2453063746762561,0
160,0.37344884728495387,0.47988935537798283,1.0088762514093346,0,0.7736456251531747,0.40258946661807854,1.117430057987025,0.8442305146729898,1
161,0.38660756941930585,0.7666592392623763,0.9648709301543437,2,0.5476165523626234,0.46299494493576504,1.0747764052436153,0.7994932129396711,1
162,0.29103929254547434,0.4942777449142408,1.4515803094398696,1,0.7919629162767207,0.3111744328104642,1.5703061406194012,0.8428753405071081,1
163,0.3584957567261279,0.6442106580863523,1.4448354530207372,1,0.7480864200443411,0.40989181264286245,1.6010786583615462,0.9058947617638821,1
164,0.36884852544610003,0.2799455016435277,1.279608642542465,0,0.6773047882252451,0.41795446913126433,1.322020761286398,0.8160387831436829,1
165,0.43385584819172346,0.8440141545877022,1.1021018301273497,1,0.7055871205978138,0.49954107958177196,1.212030858154815,0.8769342245852213,1
166,0.05932432661715326,0.4959109005184999,0.954960317393011,0,0.7018386631427016,0.1121218910926135,0.9854377034064105,0.7743965759622182,1
167,0.15373830274583952,0.7188273272266741,0.8561785343284211,0,0.41577149041800426,0.20109750901619475,0.9082350652144456,0.8616408159490826,1
168,0.690927168796683,0.7803116813294662,1.4470875469755553,3,0.69335311601838,0.733316374235662,1.5228886747989818,0.7824098993597305,1
169,0.04927096831835294,0.3677287376893603,1.1029088114246854,1,0.65661179018822,0.07937484644615722,1.1895524260465695,0.5953575657244208,1
170,0.18591584017139418,0.90773998796268,1.0790725276859945,3,0.43663108089109837,0.23259388491105215,1.1331895834072134,0.6386762178496136,1
171,0.2715695031402613,0.6929794012855623,0.7319011217689149,1,0.721968387757141,0.34487149140156514,0.7931842002514925,0.7492657350107418,1
172,0.3219105263709601,0.5429801134011851,0.5466978178851131,1,0.647361259974378,0.3661918634762906,0.5777167571726256,0.6104750814314215,1
173,0.48209428949031524,0.3458681468625756,1.4451885797595443,0,0.8430357393920873,0.5602194930737999,1.5984927941779448,0.9085266426509393,1
174,0.319706275524256,0.9538407503209654,0.8137352588446539,1,0.5659651085778141,0.38432636042559315,0.8815913271014019,0.8518362610399227,1
175,0.4916099383257625,0.8040545633053002,0.9425890233244587,0,0.7833041824337167,0.5511415262567078,0.981734584970512,0.8792995360183471,1
176,0.18417297086710416,0.3664196501865991,0.6146399435857068,4,0.09283405323760002,0.23093650630358462,0.6475925993567049,0.14140872326225343,0
177,0.029392249773945323,0.4701686197793796,1.336924329909292,1,0.6102225511349694,0.06682406849470185,1.4769565767416186,0.8234097751444343,1
178,0.43832440071116074,0.8477394064704586,0.5276318328559306,2,0.704744458378764,0.5219561682296601,0.5585763713978077,0.7414324719279297,1
179,0.22019917819165558,0.7565421305722713,1.3339907620990965,1,0.6424775741567876,0.28607086054503844,1.4321456777216683,0.8688697233423492,1
180,0.1272898020531447,0.8126274341725794,0.6402850127879668,0,0.6827025335528908,0.1745021941279491,0.694641492619715,0.7792661406317116,1
181,0.5623099425360222,0.552960881770346,1.386564112631152,1,0.843253338741265,0.6462922429134371,1.46252143269804,0.9322605523150054,1
182,0.1351692568264888,0.7731810101137335,1.2297726373361573,1,0.6875426813219647,0.19775001650565222,1.2905207776896628,0.7667838393479647,1
183,0.18926525270317185,0.5091949782911309,0.6646702625073051,2,0.3175486933810771,0.21085530698680732,0.7095524478448875,0.5424017262527036,1
184,0.2788522124309327,0.3690103335505572,1.065817992859468,1,0.7877849709997956,0.3203217634691309,1.1100367533546203,0.5823328944901996,1
185,0.2584988688589334,0.7061416278730881,0.8126563143552195,2,0.61838034551801,0.3230410163292443,0.852005993448962,0.435922494794715,0
186,0.1713624183536284,0.9808111404790354,0.6782330989115835,1,0.6647440425537043,0.2515137674297681,0.6960081291498932,0.7001787638773888,1
187,0.3902904125361203,0.4484807771162637,1.3591821994111084,1,0.6988512597005093,0.4875164329918774,1.427680942224318,0.722622092197408,1
188,0.13884092876465817,0.5687756737700318,0.9035227665072294,1,0.4590089858525619,0.18935228514055,0.9505695668039784,0.4167146998674809,0
189,0.4659217194194351,0.7392010968558829,0.8985437143653825,2,0.7250453706043042,0.5282465956134059,1.0029395032366122,0.7934414535614726,1
190,0.6157519764816631,0.6332050256979903,0.66988667480662,1,0.749931931198676,0.6535203650747312,0.7227895564956477,0.7059232967662058,1
191,0.3073799210471541,0.8747422365672395,0.8830656760857787,1,0.7486563594886111,0.3396319468693379,0.9702580289912811,0.858422607790642,1
192,0.3116610941567272,0.8093941651756127,1.37161684632885,1,0.598222336493081,0.32794462143247505,1.4052732036907885,0.9058416540704471,1
193,0.1347012643177103,0.24663776308988564,0.8631287104896359,1,0.3913418119151615,0.19250123206718742,0.889586772596831,0.38687728257853254,0
194,0.7239031844967967,0.9987369871390193,1.451603562499788,1,0.9318195458103585,0.7991933501213396,1.5988741091673728,0.964615870999078,1
195,0.11910027770778647,0.8019219629755738,1.4463088992083875,3,0.5989303652247057,0.18461789958941136,1.565419603434566,0.7706980825278889,1
196,0.28538578892011157,0.8911226530352907,0.644898659307346,0,0.6979528786567666,0.3371285106311077,0.6701130380382101,0.807813994214206,1
197,0.514309690041867,0.7209581696762772,0.6773112535226449,2,0.48746672894672616,0.5887819048016023,0.7182747269695399,0.8000497379551359,1
198,0.15648979507517,0.8850281024374098,1.3626740703318891,1,0.7800158253299717,0.26550509000728567,1.4633310565511082,0.9354306922994492,1
199,0.26055752603134724,0.28990637994296753,0.8927609189247192,3,0.3060740876385063,0.2939236802449479,0.9859303259306804,0.23446369603532533,0
200,0.13981359053542353,0.4781902684474525,0.5043739822830093,0,0.36954941632771154,0.14134193427879896,0.5175084856115295,0.5206163282167912,1
201,0.388093991336372,0.9011367548835942,0.773871819705371,0,0.6973302384652007,0.444941978336289,0.8355279124926259,0.9101920709810765,1
202,0.4641645770320866,0.36132416901351383,1.0976289931955598,1,0.6567097157584342,0.5358147848873315,1.1982855147290954,0.917537647544671,1
203,0.12845804774166797,0.2625936788640182,1.2992659659599681,0,0.6533498335086885,0.14751133401235636,1.4523054462164098,0.6738582186121497,1
