Date,AAPL,MSFT,TSLA,GOOGL
2020-03-11,76.76775083375823,76.53577629839872,152.60920121412775,2530.7688319285758
2020-03-12,77.69287080246383,77.61933513620903,148.7155549954599,2423.1732744666897
2020-03-13,79.67635875670484,75.11827118470924,144.6771287497187,2326.7170877934577
2020-03-16,79.52527899450043,71.82162114370756,144.39970979698037,2428.6357696994573
2020-03-17,79.20571279044896,72.65620521950866,145.04709278777196,2310.2735558603017
2020-03-18,78.29168444253747,70.55878300727562,142.75919317306864,2420.753131821974
2020-03-19,78.30780693405933,72.27874229224633,144.55628778021537,2361.8299306658737
2020-03-20,79.31713079466593,71.66876940433369,143.89773867476313,2365.9872858407775
2020-03-23,78.19312904689731,73.76983186061152,141.42427286574423,2382.9593892581474
2020-03-24,76.35470624286542,78.40504086151658,142.34403751147653,2347.5707408631047
2020-03-25,75.87404423148854,78.24910130044155,140.27234760532866,2390.1060219130795
2020-03-26,74.04564429731272,77.97300962170158,135.62709502464156,2372.374631310458
2020-03-27,74.78025137273563,80.26322160860047,140.8086452220058,2308.2891290980506
2020-03-30,74.24137231179797,82.74057283889735,134.49864147861462,2251.728862862287
2020-03-31,71.96386172959521,86.87310805181016,129.41289876991203,2229.1389326468257
2020-04-01,71.54579901963321,87.34826686439703,132.0277058006537,2343.928249329333
2020-04-02,71.33024013364927,85.75581479225195,132.9126762054834,2345.6264152156436
2020-04-03,71.94187600655738,85.75781416253595,131.21161317522888,2301.2951233603103
2020-04-06,71.78617532707574,84.21672872310897,137.4117110078703,2214.5342592758934
2020-04-07,74.2762835696668,84.7827244878897,136.20691566020736,2212.0373389202828
2020-04-08,73.61896047176958,82.67550433374439,135.9117961332886,2175.1009381458634
2020-04-09,73.56945320875953,84.83140863480509,136.02661583399487,2029.8294992364556
2020-04-10,73.46636787663903,86.53306754856204,138.0680907131532,2063.396812951081
2020-04-13,73.12640229699149,86.86251601211286,140.39812881585976,2114.7521641298663
2020-04-14,73.34724243379858,86.90917698026487,145.04361225952826,2150.8768473980635
2020-04-15,74.09895043524834,86.40240888919207,143.52439224194745,2278.8422253027998
2020-04-16,75.9429579873616,89.70769042024988,143.43806207776535,2308.945108388631
2020-04-17,73.86039876975502,92.80562070560336,142.4980089908812,2287.394053529493
2020-04-20,73.21777828095416,93.17685818013375,138.17487292494104,2328.237454965394
2020-04-21,72.66257046365402,90.89129753759359,137.17357012605933,2390.5666175035144
2020-04-22,73.93338746968274,87.8490909127375,138.31849411085145,2384.618007629859
2020-04-23,73.49322207823994,88.56118741890833,138.75850383045636,2405.651412023628
2020-04-24,71.05959357089148,86.9336333367102,143.57170597524754,2397.9952537850613
2020-04-27,71.20403151598735,88.11422345158013,144.31385953084646,2505.1017337786234
2020-04-28,71.1929419063597,87.12242996433612,141.0545707569643,2608.9107805091485
2020-04-29,71.45595275503544,89.06517783614412,139.41948877179044,2591.356555274622
2020-04-30,70.16169806866459,89.58026313559253,136.83073946630788,2529.4390743417907
2020-05-01,72.40004628000946,92.1704652825563,134.97347842742923,2522.9367611059174
2020-05-04,72.01153197254891,86.41798322726719,134.75734855604415,2396.0372714826417
2020-05-05,71.8001523976885,85.8384872443087,137.263462095316,2456.0864766843683
2020-05-06,70.67780566960852,91.47101109309742,140.15097180816673,2526.850645502818
